,business_id,date,stars
1488,K7lWdNUhCbcnEvI0NhGewg,2014/12/22,3
1594,K7lWdNUhCbcnEvI0NhGewg,2014/12/22,5
1778,K7lWdNUhCbcnEvI0NhGewg,2014/12/22,3
7610,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/22,2
8599,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/22,4
12250,cYwJA2A6I12KNkm2rtXd5g,2014/12/22,4
12432,cYwJA2A6I12KNkm2rtXd5g,2014/12/22,5
12467,cYwJA2A6I12KNkm2rtXd5g,2014/12/22,3
12568,cYwJA2A6I12KNkm2rtXd5g,2014/12/22,5
959,K7lWdNUhCbcnEvI0NhGewg,2014/12/21,2
1343,K7lWdNUhCbcnEvI0NhGewg,2014/12/21,4
11717,cYwJA2A6I12KNkm2rtXd5g,2014/12/21,5
12143,cYwJA2A6I12KNkm2rtXd5g,2014/12/21,4
7252,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/20,2
11589,cYwJA2A6I12KNkm2rtXd5g,2014/12/20,4
11725,cYwJA2A6I12KNkm2rtXd5g,2014/12/20,3
12172,cYwJA2A6I12KNkm2rtXd5g,2014/12/20,5
12403,cYwJA2A6I12KNkm2rtXd5g,2014/12/20,4
12407,cYwJA2A6I12KNkm2rtXd5g,2014/12/20,5
231,K7lWdNUhCbcnEvI0NhGewg,2014/12/19,4
727,K7lWdNUhCbcnEvI0NhGewg,2014/12/19,4
7150,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/19,2
7742,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/19,3
474,K7lWdNUhCbcnEvI0NhGewg,2014/12/18,4
7078,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/18,5
11064,cYwJA2A6I12KNkm2rtXd5g,2014/12/18,5
11361,cYwJA2A6I12KNkm2rtXd5g,2014/12/18,4
63,K7lWdNUhCbcnEvI0NhGewg,2014/12/17,2
6591,K7lWdNUhCbcnEvI0NhGewg,2014/12/17,4
6972,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/17,2
10911,cYwJA2A6I12KNkm2rtXd5g,2014/12/17,2
10979,cYwJA2A6I12KNkm2rtXd5g,2014/12/17,5
16115,cYwJA2A6I12KNkm2rtXd5g,2014/12/17,5
5867,K7lWdNUhCbcnEvI0NhGewg,2014/12/16,2
10451,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/16,1
16395,cYwJA2A6I12KNkm2rtXd5g,2014/12/16,4
16449,cYwJA2A6I12KNkm2rtXd5g,2014/12/16,4
6484,K7lWdNUhCbcnEvI0NhGewg,2014/12/15,5
6517,K7lWdNUhCbcnEvI0NhGewg,2014/12/15,3
14869,cYwJA2A6I12KNkm2rtXd5g,2014/12/15,5
16162,cYwJA2A6I12KNkm2rtXd5g,2014/12/15,5
4692,K7lWdNUhCbcnEvI0NhGewg,2014/12/14,2
15978,cYwJA2A6I12KNkm2rtXd5g,2014/12/14,3
5618,K7lWdNUhCbcnEvI0NhGewg,2014/12/13,3
9378,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/12,3
9669,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/12,1
15320,cYwJA2A6I12KNkm2rtXd5g,2014/12/12,2
16312,cYwJA2A6I12KNkm2rtXd5g,2014/12/12,3
3815,K7lWdNUhCbcnEvI0NhGewg,2014/12/11,4
3900,K7lWdNUhCbcnEvI0NhGewg,2014/12/11,4
14410,cYwJA2A6I12KNkm2rtXd5g,2014/12/11,4
14866,cYwJA2A6I12KNkm2rtXd5g,2014/12/11,3
14895,cYwJA2A6I12KNkm2rtXd5g,2014/12/11,5
2819,K7lWdNUhCbcnEvI0NhGewg,2014/12/10,4
9098,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/10,3
13996,cYwJA2A6I12KNkm2rtXd5g,2014/12/10,2
14237,cYwJA2A6I12KNkm2rtXd5g,2014/12/10,3
15270,cYwJA2A6I12KNkm2rtXd5g,2014/12/10,4
15522,cYwJA2A6I12KNkm2rtXd5g,2014/12/10,4
15535,cYwJA2A6I12KNkm2rtXd5g,2014/12/10,4
15740,cYwJA2A6I12KNkm2rtXd5g,2014/12/10,3
3132,K7lWdNUhCbcnEvI0NhGewg,2014/12/9,3
3776,K7lWdNUhCbcnEvI0NhGewg,2014/12/9,5
5138,K7lWdNUhCbcnEvI0NhGewg,2014/12/9,4
5675,K7lWdNUhCbcnEvI0NhGewg,2014/12/9,5
13715,cYwJA2A6I12KNkm2rtXd5g,2014/12/9,3
13862,cYwJA2A6I12KNkm2rtXd5g,2014/12/9,5
13874,cYwJA2A6I12KNkm2rtXd5g,2014/12/9,3
14124,cYwJA2A6I12KNkm2rtXd5g,2014/12/9,5
14160,cYwJA2A6I12KNkm2rtXd5g,2014/12/9,4
15018,cYwJA2A6I12KNkm2rtXd5g,2014/12/9,4
15150,cYwJA2A6I12KNkm2rtXd5g,2014/12/9,5
3915,K7lWdNUhCbcnEvI0NhGewg,2014/12/8,3
8970,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/8,2
9597,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/8,5
13737,cYwJA2A6I12KNkm2rtXd5g,2014/12/8,5
13760,cYwJA2A6I12KNkm2rtXd5g,2014/12/8,4
4067,K7lWdNUhCbcnEvI0NhGewg,2014/12/7,1
13581,cYwJA2A6I12KNkm2rtXd5g,2014/12/7,5
2776,K7lWdNUhCbcnEvI0NhGewg,2014/12/6,2
8292,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/6,4
12954,cYwJA2A6I12KNkm2rtXd5g,2014/12/6,3
3049,K7lWdNUhCbcnEvI0NhGewg,2014/12/5,2
8894,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/5,2
1941,K7lWdNUhCbcnEvI0NhGewg,2014/12/4,3
1999,K7lWdNUhCbcnEvI0NhGewg,2014/12/4,4
8316,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/4,3
12147,cYwJA2A6I12KNkm2rtXd5g,2014/12/4,5
12213,cYwJA2A6I12KNkm2rtXd5g,2014/12/4,5
12424,cYwJA2A6I12KNkm2rtXd5g,2014/12/4,4
12488,cYwJA2A6I12KNkm2rtXd5g,2014/12/4,5
13036,cYwJA2A6I12KNkm2rtXd5g,2014/12/4,3
13238,cYwJA2A6I12KNkm2rtXd5g,2014/12/4,4
1264,K7lWdNUhCbcnEvI0NhGewg,2014/12/3,3
11789,cYwJA2A6I12KNkm2rtXd5g,2014/12/3,3
12054,cYwJA2A6I12KNkm2rtXd5g,2014/12/3,4
871,K7lWdNUhCbcnEvI0NhGewg,2014/12/2,5
1077,K7lWdNUhCbcnEvI0NhGewg,2014/12/2,3
1384,K7lWdNUhCbcnEvI0NhGewg,2014/12/2,4
1477,K7lWdNUhCbcnEvI0NhGewg,2014/12/2,4
7294,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/2,2
7333,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/2,1
11591,cYwJA2A6I12KNkm2rtXd5g,2014/12/2,3
11730,cYwJA2A6I12KNkm2rtXd5g,2014/12/2,3
12164,cYwJA2A6I12KNkm2rtXd5g,2014/12/2,5
907,K7lWdNUhCbcnEvI0NhGewg,2014/12/1,5
1308,K7lWdNUhCbcnEvI0NhGewg,2014/12/1,4
7780,eoHdUeQDNgQ6WYEnP2aiRw,2014/12/1,3
11470,cYwJA2A6I12KNkm2rtXd5g,2014/12/1,4
11628,cYwJA2A6I12KNkm2rtXd5g,2014/12/1,4
115,K7lWdNUhCbcnEvI0NhGewg,2014/11/30,3
610,K7lWdNUhCbcnEvI0NhGewg,2014/11/30,4
7034,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/30,2
7368,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/30,3
10922,cYwJA2A6I12KNkm2rtXd5g,2014/11/30,4
10953,cYwJA2A6I12KNkm2rtXd5g,2014/11/30,3
11221,cYwJA2A6I12KNkm2rtXd5g,2014/11/30,3
5805,K7lWdNUhCbcnEvI0NhGewg,2014/11/29,5
5861,K7lWdNUhCbcnEvI0NhGewg,2014/11/29,3
6705,K7lWdNUhCbcnEvI0NhGewg,2014/11/29,3
6759,K7lWdNUhCbcnEvI0NhGewg,2014/11/29,3
9482,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/29,1
14248,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,5
14343,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,5
14753,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,2
15078,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,2
15766,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,4
16048,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,5
16051,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,4
16348,cYwJA2A6I12KNkm2rtXd5g,2014/11/29,3
5089,K7lWdNUhCbcnEvI0NhGewg,2014/11/28,4
9649,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/28,2
10005,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/28,4
10869,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/28,3
4019,K7lWdNUhCbcnEvI0NhGewg,2014/11/27,4
5183,K7lWdNUhCbcnEvI0NhGewg,2014/11/27,5
5586,K7lWdNUhCbcnEvI0NhGewg,2014/11/27,4
6016,K7lWdNUhCbcnEvI0NhGewg,2014/11/27,4
6485,K7lWdNUhCbcnEvI0NhGewg,2014/11/27,3
9598,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/27,2
10380,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/27,1
4378,K7lWdNUhCbcnEvI0NhGewg,2014/11/26,4
5256,K7lWdNUhCbcnEvI0NhGewg,2014/11/26,3
6792,K7lWdNUhCbcnEvI0NhGewg,2014/11/26,4
10668,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/26,2
14378,cYwJA2A6I12KNkm2rtXd5g,2014/11/26,4
14797,cYwJA2A6I12KNkm2rtXd5g,2014/11/26,4
15085,cYwJA2A6I12KNkm2rtXd5g,2014/11/26,4
16141,cYwJA2A6I12KNkm2rtXd5g,2014/11/26,3
16158,cYwJA2A6I12KNkm2rtXd5g,2014/11/26,5
16332,cYwJA2A6I12KNkm2rtXd5g,2014/11/26,3
16381,cYwJA2A6I12KNkm2rtXd5g,2014/11/26,5
5706,K7lWdNUhCbcnEvI0NhGewg,2014/11/25,5
5864,K7lWdNUhCbcnEvI0NhGewg,2014/11/25,4
10024,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/25,4
14621,cYwJA2A6I12KNkm2rtXd5g,2014/11/25,1
15519,cYwJA2A6I12KNkm2rtXd5g,2014/11/25,5
5991,K7lWdNUhCbcnEvI0NhGewg,2014/11/24,3
9101,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/24,2
9306,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/24,5
9737,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/24,3
13944,cYwJA2A6I12KNkm2rtXd5g,2014/11/24,3
14264,cYwJA2A6I12KNkm2rtXd5g,2014/11/24,5
14392,cYwJA2A6I12KNkm2rtXd5g,2014/11/24,5
14870,cYwJA2A6I12KNkm2rtXd5g,2014/11/24,5
15136,cYwJA2A6I12KNkm2rtXd5g,2014/11/24,4
15399,cYwJA2A6I12KNkm2rtXd5g,2014/11/24,5
4627,K7lWdNUhCbcnEvI0NhGewg,2014/11/23,4
8464,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/23,4
14183,cYwJA2A6I12KNkm2rtXd5g,2014/11/23,1
14545,cYwJA2A6I12KNkm2rtXd5g,2014/11/23,2
15125,cYwJA2A6I12KNkm2rtXd5g,2014/11/23,5
15454,cYwJA2A6I12KNkm2rtXd5g,2014/11/23,5
15609,cYwJA2A6I12KNkm2rtXd5g,2014/11/23,3
3733,K7lWdNUhCbcnEvI0NhGewg,2014/11/22,5
4497,K7lWdNUhCbcnEvI0NhGewg,2014/11/22,4
4624,K7lWdNUhCbcnEvI0NhGewg,2014/11/22,2
4740,K7lWdNUhCbcnEvI0NhGewg,2014/11/22,3
5718,K7lWdNUhCbcnEvI0NhGewg,2014/11/22,5
10176,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/22,5
13403,cYwJA2A6I12KNkm2rtXd5g,2014/11/22,5
13939,cYwJA2A6I12KNkm2rtXd5g,2014/11/22,3
15081,cYwJA2A6I12KNkm2rtXd5g,2014/11/22,3
15126,cYwJA2A6I12KNkm2rtXd5g,2014/11/22,5
13635,cYwJA2A6I12KNkm2rtXd5g,2014/11/21,4
14098,cYwJA2A6I12KNkm2rtXd5g,2014/11/21,5
2913,K7lWdNUhCbcnEvI0NhGewg,2014/11/20,5
3270,K7lWdNUhCbcnEvI0NhGewg,2014/11/20,1
3399,K7lWdNUhCbcnEvI0NhGewg,2014/11/20,4
3427,K7lWdNUhCbcnEvI0NhGewg,2014/11/20,2
14327,cYwJA2A6I12KNkm2rtXd5g,2014/11/20,4
14372,cYwJA2A6I12KNkm2rtXd5g,2014/11/20,5
14411,cYwJA2A6I12KNkm2rtXd5g,2014/11/20,5
2149,K7lWdNUhCbcnEvI0NhGewg,2014/11/19,5
2337,K7lWdNUhCbcnEvI0NhGewg,2014/11/19,5
2445,K7lWdNUhCbcnEvI0NhGewg,2014/11/19,2
3612,K7lWdNUhCbcnEvI0NhGewg,2014/11/19,4
8623,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/19,2
9039,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/19,2
12832,cYwJA2A6I12KNkm2rtXd5g,2014/11/19,5
12869,cYwJA2A6I12KNkm2rtXd5g,2014/11/19,4
13280,cYwJA2A6I12KNkm2rtXd5g,2014/11/19,5
13654,cYwJA2A6I12KNkm2rtXd5g,2014/11/19,1
14096,cYwJA2A6I12KNkm2rtXd5g,2014/11/19,5
1810,K7lWdNUhCbcnEvI0NhGewg,2014/11/18,4
1925,K7lWdNUhCbcnEvI0NhGewg,2014/11/18,5
2427,K7lWdNUhCbcnEvI0NhGewg,2014/11/18,4
7926,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/18,5
8495,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/18,2
12201,cYwJA2A6I12KNkm2rtXd5g,2014/11/18,3
12374,cYwJA2A6I12KNkm2rtXd5g,2014/11/18,5
12776,cYwJA2A6I12KNkm2rtXd5g,2014/11/18,2
12995,cYwJA2A6I12KNkm2rtXd5g,2014/11/18,5
13210,cYwJA2A6I12KNkm2rtXd5g,2014/11/18,5
13487,cYwJA2A6I12KNkm2rtXd5g,2014/11/18,3
2201,K7lWdNUhCbcnEvI0NhGewg,2014/11/17,5
8111,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/17,2
12664,cYwJA2A6I12KNkm2rtXd5g,2014/11/17,5
850,K7lWdNUhCbcnEvI0NhGewg,2014/11/16,5
1371,K7lWdNUhCbcnEvI0NhGewg,2014/11/16,5
1731,K7lWdNUhCbcnEvI0NhGewg,2014/11/16,1
7527,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/16,4
8142,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/16,4
8308,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/16,5
8739,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/16,2
12178,cYwJA2A6I12KNkm2rtXd5g,2014/11/16,5
12263,cYwJA2A6I12KNkm2rtXd5g,2014/11/16,5
963,K7lWdNUhCbcnEvI0NhGewg,2014/11/15,5
1404,K7lWdNUhCbcnEvI0NhGewg,2014/11/15,1
11587,cYwJA2A6I12KNkm2rtXd5g,2014/11/15,5
11683,cYwJA2A6I12KNkm2rtXd5g,2014/11/15,4
11798,cYwJA2A6I12KNkm2rtXd5g,2014/11/15,3
11848,cYwJA2A6I12KNkm2rtXd5g,2014/11/15,1
401,K7lWdNUhCbcnEvI0NhGewg,2014/11/14,4
751,K7lWdNUhCbcnEvI0NhGewg,2014/11/14,3
1160,K7lWdNUhCbcnEvI0NhGewg,2014/11/14,4
315,K7lWdNUhCbcnEvI0NhGewg,2014/11/13,4
767,K7lWdNUhCbcnEvI0NhGewg,2014/11/13,2
7039,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/13,1
7650,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/13,4
11205,cYwJA2A6I12KNkm2rtXd5g,2014/11/13,5
15893,cYwJA2A6I12KNkm2rtXd5g,2014/11/13,5
120,K7lWdNUhCbcnEvI0NhGewg,2014/11/12,5
5766,K7lWdNUhCbcnEvI0NhGewg,2014/11/12,3
6888,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/12,3
6917,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/12,4
6938,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/12,4
11076,cYwJA2A6I12KNkm2rtXd5g,2014/11/12,5
16247,cYwJA2A6I12KNkm2rtXd5g,2014/11/12,4
3922,K7lWdNUhCbcnEvI0NhGewg,2014/11/11,3
4646,K7lWdNUhCbcnEvI0NhGewg,2014/11/11,2
4775,K7lWdNUhCbcnEvI0NhGewg,2014/11/11,2
4796,K7lWdNUhCbcnEvI0NhGewg,2014/11/11,4
5749,K7lWdNUhCbcnEvI0NhGewg,2014/11/11,4
6584,K7lWdNUhCbcnEvI0NhGewg,2014/11/11,4
14752,cYwJA2A6I12KNkm2rtXd5g,2014/11/11,2
15961,cYwJA2A6I12KNkm2rtXd5g,2014/11/11,2
16128,cYwJA2A6I12KNkm2rtXd5g,2014/11/11,5
16330,cYwJA2A6I12KNkm2rtXd5g,2014/11/11,5
16401,cYwJA2A6I12KNkm2rtXd5g,2014/11/11,3
5729,K7lWdNUhCbcnEvI0NhGewg,2014/11/10,4
5866,K7lWdNUhCbcnEvI0NhGewg,2014/11/10,5
5900,K7lWdNUhCbcnEvI0NhGewg,2014/11/10,5
6361,K7lWdNUhCbcnEvI0NhGewg,2014/11/10,5
6532,K7lWdNUhCbcnEvI0NhGewg,2014/11/10,4
6873,K7lWdNUhCbcnEvI0NhGewg,2014/11/10,3
10109,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/10,3
10431,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/10,3
10621,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/10,2
10631,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/10,1
11652,cYwJA2A6I12KNkm2rtXd5g,2014/11/10,1
14220,cYwJA2A6I12KNkm2rtXd5g,2014/11/10,4
14548,cYwJA2A6I12KNkm2rtXd5g,2014/11/10,4
14669,cYwJA2A6I12KNkm2rtXd5g,2014/11/10,4
16280,cYwJA2A6I12KNkm2rtXd5g,2014/11/10,5
6347,K7lWdNUhCbcnEvI0NhGewg,2014/11/9,2
9943,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/9,1
10263,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/9,1
10538,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/9,1
14626,cYwJA2A6I12KNkm2rtXd5g,2014/11/9,5
15074,cYwJA2A6I12KNkm2rtXd5g,2014/11/9,5
15443,cYwJA2A6I12KNkm2rtXd5g,2014/11/9,4
15475,cYwJA2A6I12KNkm2rtXd5g,2014/11/9,3
16341,cYwJA2A6I12KNkm2rtXd5g,2014/11/9,3
11932,cYwJA2A6I12KNkm2rtXd5g,2014/11/8,3
14328,cYwJA2A6I12KNkm2rtXd5g,2014/11/8,5
15551,cYwJA2A6I12KNkm2rtXd5g,2014/11/8,5
15617,cYwJA2A6I12KNkm2rtXd5g,2014/11/8,3
9801,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/7,2
14134,cYwJA2A6I12KNkm2rtXd5g,2014/11/7,3
3488,K7lWdNUhCbcnEvI0NhGewg,2014/11/6,5
8645,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/6,3
9012,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/6,4
13506,cYwJA2A6I12KNkm2rtXd5g,2014/11/6,4
13719,cYwJA2A6I12KNkm2rtXd5g,2014/11/6,2
14114,cYwJA2A6I12KNkm2rtXd5g,2014/11/6,3
15006,cYwJA2A6I12KNkm2rtXd5g,2014/11/6,5
5550,K7lWdNUhCbcnEvI0NhGewg,2014/11/5,3
8134,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/5,4
13357,cYwJA2A6I12KNkm2rtXd5g,2014/11/5,4
13384,cYwJA2A6I12KNkm2rtXd5g,2014/11/5,4
13692,cYwJA2A6I12KNkm2rtXd5g,2014/11/5,4
13735,cYwJA2A6I12KNkm2rtXd5g,2014/11/5,4
14053,cYwJA2A6I12KNkm2rtXd5g,2014/11/5,5
2619,K7lWdNUhCbcnEvI0NhGewg,2014/11/4,1
2726,K7lWdNUhCbcnEvI0NhGewg,2014/11/4,4
3688,K7lWdNUhCbcnEvI0NhGewg,2014/11/4,5
3881,K7lWdNUhCbcnEvI0NhGewg,2014/11/4,4
8870,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/4,3
12849,cYwJA2A6I12KNkm2rtXd5g,2014/11/4,3
13564,cYwJA2A6I12KNkm2rtXd5g,2014/11/4,4
13835,cYwJA2A6I12KNkm2rtXd5g,2014/11/4,5
14687,cYwJA2A6I12KNkm2rtXd5g,2014/11/4,4
2049,K7lWdNUhCbcnEvI0NhGewg,2014/11/3,4
8437,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/3,2
8639,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/3,1
8792,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/3,3
12523,cYwJA2A6I12KNkm2rtXd5g,2014/11/3,3
13230,cYwJA2A6I12KNkm2rtXd5g,2014/11/3,5
13524,cYwJA2A6I12KNkm2rtXd5g,2014/11/3,5
13676,cYwJA2A6I12KNkm2rtXd5g,2014/11/3,5
3174,K7lWdNUhCbcnEvI0NhGewg,2014/11/2,4
8725,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/2,2
12576,cYwJA2A6I12KNkm2rtXd5g,2014/11/2,4
12588,cYwJA2A6I12KNkm2rtXd5g,2014/11/2,5
12600,cYwJA2A6I12KNkm2rtXd5g,2014/11/2,5
12679,cYwJA2A6I12KNkm2rtXd5g,2014/11/2,5
12795,cYwJA2A6I12KNkm2rtXd5g,2014/11/2,4
12875,cYwJA2A6I12KNkm2rtXd5g,2014/11/2,4
13622,cYwJA2A6I12KNkm2rtXd5g,2014/11/2,4
1730,K7lWdNUhCbcnEvI0NhGewg,2014/11/1,5
1760,K7lWdNUhCbcnEvI0NhGewg,2014/11/1,4
7860,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/1,5
7981,eoHdUeQDNgQ6WYEnP2aiRw,2014/11/1,2
12512,cYwJA2A6I12KNkm2rtXd5g,2014/11/1,3
12574,cYwJA2A6I12KNkm2rtXd5g,2014/11/1,1
2158,K7lWdNUhCbcnEvI0NhGewg,2014/10/31,1
6589,K7lWdNUhCbcnEvI0NhGewg,2014/10/31,5
8175,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/31,5
11762,cYwJA2A6I12KNkm2rtXd5g,2014/10/31,2
12067,cYwJA2A6I12KNkm2rtXd5g,2014/10/31,3
12122,cYwJA2A6I12KNkm2rtXd5g,2014/10/31,5
13009,cYwJA2A6I12KNkm2rtXd5g,2014/10/31,5
1411,K7lWdNUhCbcnEvI0NhGewg,2014/10/30,2
7406,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/30,3
7837,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/30,5
11374,cYwJA2A6I12KNkm2rtXd5g,2014/10/29,5
11495,cYwJA2A6I12KNkm2rtXd5g,2014/10/29,4
11804,cYwJA2A6I12KNkm2rtXd5g,2014/10/29,5
16154,cYwJA2A6I12KNkm2rtXd5g,2014/10/29,5
246,K7lWdNUhCbcnEvI0NhGewg,2014/10/28,5
287,K7lWdNUhCbcnEvI0NhGewg,2014/10/28,4
548,K7lWdNUhCbcnEvI0NhGewg,2014/10/28,4
827,K7lWdNUhCbcnEvI0NhGewg,2014/10/28,5
7185,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/28,4
7207,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/28,2
7352,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/28,4
11108,cYwJA2A6I12KNkm2rtXd5g,2014/10/28,5
11543,cYwJA2A6I12KNkm2rtXd5g,2014/10/28,3
11562,cYwJA2A6I12KNkm2rtXd5g,2014/10/28,4
11,K7lWdNUhCbcnEvI0NhGewg,2014/10/27,4
147,K7lWdNUhCbcnEvI0NhGewg,2014/10/27,4
405,K7lWdNUhCbcnEvI0NhGewg,2014/10/27,1
421,K7lWdNUhCbcnEvI0NhGewg,2014/10/27,4
6913,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/27,3
7013,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/27,4
7053,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/27,3
7465,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/27,1
7488,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/27,3
10897,cYwJA2A6I12KNkm2rtXd5g,2014/10/27,5
10913,cYwJA2A6I12KNkm2rtXd5g,2014/10/27,5
11007,cYwJA2A6I12KNkm2rtXd5g,2014/10/27,4
11056,cYwJA2A6I12KNkm2rtXd5g,2014/10/27,5
11065,cYwJA2A6I12KNkm2rtXd5g,2014/10/27,3
4198,K7lWdNUhCbcnEvI0NhGewg,2014/10/26,3
9962,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/26,5
10227,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/26,3
14424,cYwJA2A6I12KNkm2rtXd5g,2014/10/26,3
16439,cYwJA2A6I12KNkm2rtXd5g,2014/10/26,5
5810,K7lWdNUhCbcnEvI0NhGewg,2014/10/25,5
6298,K7lWdNUhCbcnEvI0NhGewg,2014/10/25,5
6558,K7lWdNUhCbcnEvI0NhGewg,2014/10/25,2
9246,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/25,3
10100,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/25,4
14651,cYwJA2A6I12KNkm2rtXd5g,2014/10/25,1
6217,K7lWdNUhCbcnEvI0NhGewg,2014/10/24,5
6478,K7lWdNUhCbcnEvI0NhGewg,2014/10/24,4
9682,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/24,1
10080,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/24,4
14174,cYwJA2A6I12KNkm2rtXd5g,2014/10/24,5
14416,cYwJA2A6I12KNkm2rtXd5g,2014/10/24,5
14515,cYwJA2A6I12KNkm2rtXd5g,2014/10/24,2
15311,cYwJA2A6I12KNkm2rtXd5g,2014/10/24,4
16238,cYwJA2A6I12KNkm2rtXd5g,2014/10/24,5
16298,cYwJA2A6I12KNkm2rtXd5g,2014/10/24,4
5163,K7lWdNUhCbcnEvI0NhGewg,2014/10/23,4
6153,K7lWdNUhCbcnEvI0NhGewg,2014/10/23,3
9810,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/23,4
10056,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/23,2
10162,eoHdUeQDNgQ6WYEnP2aiRw,2014/10/23,2
14462,cYwJA2A6I12KNkm2rtXd5g,2014/10/23,3
14531,cYwJA2A6I12KNkm2rtXd5g,2014/10/23,5
14893,cYwJA2A6I12KNkm2rtXd5g,2014/10/23,2
15446,cYwJA2A6I12KNkm2rtXd5g,2014/10/23,1
15453,cYwJA2A6I12KNkm2rtXd5g,2014/10/23,3
4167,K7lWdNUhCbcnEvI0NhGewg,2014/10/22,3
4793,K7lWdNUhCbcnEvI0NhGewg,2014/10/22,5
